event,date,fighter_1,fighter_1_elo_before,fighter_1_elo_after,method,round,fighter_2,fighter_2_elo_before,fighter_2_elo_after
UFC 1: The Beginning,1993-11-12,Gerard Gordeau,1500.0,1520.0,KO/TKO,1,Teila Tuli,1500.0,1480.0
UFC 1: The Beginning,1993-11-12,Royce Gracie,1500.0,1521.1500225556908,SUB,1,Gerard Gordeau,1520.0,1498.8499774443092
UFC 1: The Beginning,1993-11-12,Jason DeLucia,1500.0,1520.0,SUB,1,Trent Jenkins,1500.0,1480.0
UFC 1: The Beginning,1993-11-12,Royce Gracie,1521.1500225556908,1539.934031061379,SUB,1,Ken Shamrock,1500.0,1481.2159914943118
UFC 1: The Beginning,1993-11-12,Kevin Rosier,1500.0,1520.0,KO/TKO,1,Zane Frazier,1500.0,1480.0
UFC 1: The Beginning,1993-11-12,Ken Shamrock,1481.2159914943118,1502.2962336348085,SUB,1,Patrick Smith,1500.0,1478.9197578595033
UFC 1: The Beginning,1993-11-12,Royce Gracie,1539.934031061379,1557.6453133766415,SUB,1,Art Jimmerson,1500.0,1482.2887176847375
UFC 1: The Beginning,1993-11-12,Gerard Gordeau,1498.8499774443092,1520.065968938621,KO/TKO,1,Kevin Rosier,1520.0,1498.7840085056882
UFC 2: No Way Out,1994-03-11,Royce Gracie,1557.6453133766415,1573.189504837435,KO/TKO,1,Patrick Smith,1478.9197578595033,1463.37556639871
UFC 2: No Way Out,1994-03-11,Royce Gracie,1573.189504837435,1589.03761225943,SUB,1,Remco Pardoel,1500.0,1484.151892578005
UFC 2: No Way Out,1994-03-11,Patrick Smith,1463.37556639871,1485.4760637672366,SUB,1,Johnny Rhodes,1500.0,1477.8995026314733
UFC 2: No Way Out,1994-03-11,Royce Gracie,1589.03761225943,1605.1149797363694,SUB,1,Jason DeLucia,1520.0,1503.9226325230607
UFC 2: No Way Out,1994-03-11,Remco Pardoel,1484.151892578005,1505.0635507722438,KO/TKO,1,Orlando Wiet,1500.0,1479.088341805761
UFC 2: No Way Out,1994-03-11,Johnny Rhodes,1477.8995026314733,1499.1699963987905,SUB,1,Fred Ettish,1500.0,1478.7295062326828
UFC 2: No Way Out,1994-03-11,Patrick Smith,1485.4760637672366,1506.311642072863,KO/TKO,1,Scott Morris,1500.0,1479.1644216943737
UFC 2: No Way Out,1994-03-11,Royce Gracie,1605.1149797363694,1619.2421773899864,SUB,1,Minoki Ichihara,1500.0,1485.872802346383
UFC 2: No Way Out,1994-03-11,Jason DeLucia,1503.9226325230607,1523.6968372376691,SUB,1,Scott Baker,1500.0,1480.2257952853915
UFC 2: No Way Out,1994-03-11,Remco Pardoel,1505.0635507722438,1524.7720899945734,SUB,1,Alberta Cerra Leon,1500.0,1480.2914607776704
UFC 2: No Way Out,1994-03-11,Orlando Wiet,1479.088341805761,1500.290662098524,KO/TKO,1,Robert Lucarelli,1500.0,1478.797679707237
UFC 2: No Way Out,1994-03-11,Frank Hamaker,1500.0,1520.0,SUB,1,Thaddeus Luster,1500.0,1480.0
UFC 2: No Way Out,1994-03-11,Johnny Rhodes,1499.1699963987905,1519.2177751558806,KO/TKO,1,David Levicki,1500.0,1479.95222124291
UFC 2: No Way Out,1994-03-11,Patrick Smith,1506.311642072863,1525.948354711903,SUB,1,Ray Wizard,1500.0,1480.36328736096
UFC 2: No Way Out,1994-03-11,Scott Morris,1479.1644216943737,1500.3623782465945,SUB,1,Sean Daugherty,1500.0,1478.8020434477792
UFC 3: The American Dream,1994-09-09,Steve Jennum,1500.0,1520.0,KO/TKO,1,Harold Howard,1500.0,1480.0
UFC 3: The American Dream,1994-09-09,Ken Shamrock,1502.2962336348085,1522.164053725908,SUB,1,Felix Lee Mitchell,1500.0,1480.1321799089005
UFC 3: The American Dream,1994-09-09,Ken Shamrock,1522.164053725908,1540.889916166803,KO/TKO,1,Christophe Leninger,1500.0,1481.274137559105
UFC 3: The American Dream,1994-09-09,Harold Howard,1480.0,1501.1500225556908,KO/TKO,1,Roland Payne,1500.0,1478.8499774443092
UFC 3: The American Dream,1994-09-09,Keith Hackney,1500.0,1520.0,KO/TKO,1,Emmanuel Yarborough,1500.0,1480.0
UFC 3: The American Dream,1994-09-09,Royce Gracie,1619.2421773899864,1632.6354357999617,SUB,1,Kimo Leopoldo,1500.0,1486.6067415900247
UFC 4: Revenge of the Warriors,1994-12-16,Royce Gracie,1632.6354357999617,1645.3508153307043,SUB,1,Dan Severn,1500.0,1487.2846204692573
UFC 4: Revenge of the Warriors,1994-12-16,Dan Severn,1487.2846204692573,1508.0162499344112,SUB,1,Marcus Bossett,1500.0,1479.268370534846
UFC 4: Revenge of the Warriors,1994-12-16,Royce Gracie,1645.3508153307043,1658.4326451707514,SUB,1,Keith Hackney,1520.0,1506.918170159953
UFC 4: Revenge of the Warriors,1994-12-16,Steve Jennum,1520.0,1538.8499774443092,SUB,1,Melton Bowen,1500.0,1481.1500225556908
UFC 4: Revenge of the Warriors,1994-12-16,Dan Severn,1508.0162499344112,1527.5548793610642,SUB,1,Anthony Macias,1500.0,1480.461370573347
UFC 4: Revenge of the Warriors,1994-12-16,Royce Gracie,1658.4326451707514,1669.8961801515386,SUB,1,Ron van Clief,1500.0,1488.5364650192128
UFC 4: Revenge of the Warriors,1994-12-16,Guy Mezger,1500.0,1520.0,KO/TKO,1,Jason Fairn,1500.0,1480.0
UFC 4: Revenge of the Warriors,1994-12-16,Marcus Bossett,1479.268370534846,1500.4603646724229,KO/TKO,1,Eldo Xavier Dias,1500.0,1478.8080058624232
UFC 4: Revenge of the Warriors,1994-12-16,Joe Charles,1500.0,1519.9300021886083,SUB,1,Kevin Rosier,1498.7840085056882,1478.85400631708
UFC 4: Revenge of the Warriors,1994-12-16,Keith Hackney,1506.918170159953,1526.5199808977538,SUB,1,Joe Son,1500.0,1480.3981892621991
UFC 5: The Return of the Beast,1995-04-07,Dan Severn,1527.5548793610642,1545.972010340642,KO/TKO,1,Oleg Taktarov,1500.0,1481.582869020422
UFC 5: The Return of the Beast,1995-04-07,Dan Severn,1545.972010340642,1563.3409855321615,SUB,1,Dave Beneteau,1500.0,1482.6310248084806
UFC 5: The Return of the Beast,1995-04-07,Ken Shamrock,1540.889916166803,1547.9926544785203,Other,2,Royce Gracie,1669.8961801515386,1662.7934418398213
UFC 5: The Return of the Beast,1995-04-07,Dave Beneteau,1482.6310248084806,1503.6300312943563,KO/TKO,1,Todd Medina,1500.0,1479.0009935141243
UFC 5: The Return of the Beast,1995-04-07,Guy Mezger,1520.0,1538.8499774443092,KO/TKO,1,John Dowdy,1500.0,1481.1500225556908
UFC 5: The Return of the Beast,1995-04-07,Oleg Taktarov,1481.582869020422,1502.642052410717,SUB,1,Ernie Verdicia,1500.0,1478.940816609705
UFC 5: The Return of the Beast,1995-04-07,Todd Medina,1479.0009935141243,1500.2083237314314,SUB,1,Larry Cureton,1500.0,1478.7926697826929
UFC 5: The Return of the Beast,1995-04-07,Jon Hess,1500.0,1520.0,KO/TKO,1,Andy Anderson,1500.0,1480.0
UFC 5: The Return of the Beast,1995-04-07,Dave Beneteau,1503.6300312943563,1523.4210774989467,KO/TKO,1,Asbel Cancio,1500.0,1480.2089537954096
UFC 5: The Return of the Beast,1995-04-07,Dan Severn,1563.3409855321615,1580.8549719889934,SUB,1,Joe Charles,1519.9300021886083,1502.4160157317765
UFC 6: Clash of the Titans,1995-07-14,Oleg Taktarov,1502.642052410717,1522.48996657989,SUB,1,David Abbott,1500.0,1480.152085830827
UFC 6: Clash of the Titans,1995-07-14,Ken Shamrock,1547.9926544785203,1569.8787403382144,SUB,1,Dan Severn,1580.8549719889934,1558.9688861292993
UFC 6: Clash of the Titans,1995-07-14,Oleg Taktarov,1522.48996657989,1540.0823384911105,SUB,1,Anthony Macias,1480.461370573347,1462.8689986621266
UFC 6: Clash of the Titans,1995-07-14,David Abbott,1480.152085830827,1501.2933823498386,KO/TKO,1,Paul Varelans,1500.0,1478.8587034809884
UFC 6: Clash of the Titans,1995-07-14,Oleg Taktarov,1540.0823384911105,1559.1239737423548,SUB,1,Dave Beneteau,1523.4210774989467,1504.3794422477024
UFC 6: Clash of the Titans,1995-07-14,Patrick Smith,1525.948354711903,1544.4574184129096,SUB,1,Rudyard Moncayo,1500.0,1481.4909362989933
UFC 6: Clash of the Titans,1995-07-14,Paul Varelans,1478.8587034809884,1500.0741945203238,KO/TKO,1,Cal Worsham,1500.0,1478.7845089606647
UFC 6: Clash of the Titans,1995-07-14,David Abbott,1501.2933823498386,1521.2189296208069,KO/TKO,1,John Matua,1500.0,1480.0744527290317
UFC 6: Clash of the Titans,1995-07-14,Anthony Macias,1462.8689986621266,1484.998330332319,KO/TKO,1,He-Man Gipson,1500.0,1477.8706683298076
UFC 6: Clash of the Titans,1995-07-14,Joel Sutton,1500.0,1520.0,KO/TKO,1,Jack McGlaughlin,1500.0,1480.0
UFC 7: The Brawl in Buffalo,1995-09-08,Marco Ruas,1500.0,1520.004270979847,KO/TKO,1,Paul Varelans,1500.0741945203238,1480.0699235404768
UFC 7: The Brawl in Buffalo,1995-09-08,Ken Shamrock,1569.8787403382144,1569.259843868797,Other,2,Oleg Taktarov,1559.1239737423548,1559.7428702117722
UFC 7: The Brawl in Buffalo,1995-09-08,Marco Ruas,1520.004270979847,1540.2787114774724,SUB,1,Remco Pardoel,1524.7720899945734,1504.497649496948
UFC 7: The Brawl in Buffalo,1995-09-08,Paul Varelans,1480.0699235404768,1501.2159342358293,SUB,1,Mark Hall,1500.0,1478.8539893046475
UFC 7: The Brawl in Buffalo,1995-09-08,Marco Ruas,1540.2787114774724,1556.775783389605,SUB,1,Larry Cureton,1478.7926697826929,1462.2955978705602
UFC 7: The Brawl in Buffalo,1995-09-08,Joel Sutton,1520.0,1538.8499774443092,KO/TKO,1,Geza Kalman,1500.0,1481.1500225556908
UFC 7: The Brawl in Buffalo,1995-09-08,Mark Hall,1478.8539893046475,1500.1356931981034,KO/TKO,1,Harold Howard,1501.1500225556908,1479.868318662235
UFC 7: The Brawl in Buffalo,1995-09-08,Paul Varelans,1501.2159342358293,1521.1459397204605,KO/TKO,1,Gerry Harris,1500.0,1480.0699945153688
UFC 7: The Brawl in Buffalo,1995-09-08,Scott Bessac,1500.0,1520.0,SUB,1,David Hood,1500.0,1480.0
UFC 7: The Brawl in Buffalo,1995-09-08,Onassis Parungao,1500.0,1520.0,KO/TKO,1,Francesco Maturi,1500.0,1480.0
UFC 7: The Brawl in Buffalo,1995-09-08,Remco Pardoel,1504.497649496948,1524.2387584413257,SUB,1,Ryan Parker,1500.0,1480.2588910556224
UFC - Ultimate Ultimate '95,1995-12-16,Dan Severn,1558.9688861292993,1576.804335122622,U-DEC,1,David Abbott,1521.2189296208069,1503.3834806274842
UFC - Ultimate Ultimate '95,1995-12-16,Dan Severn,1576.804335122622,1595.8229869611248,U-DEC,2,Oleg Taktarov,1559.7428702117722,1540.7242183732694
UFC - Ultimate Ultimate '95,1995-12-16,Oleg Taktarov,1540.7242183732694,1561.6475638796635,U-DEC,1,Marco Ruas,1556.775783389605,1535.852437883211
UFC - Ultimate Ultimate '95,1995-12-16,Oleg Taktarov,1561.6475638796635,1578.3804803905448,SUB,1,Dave Beneteau,1504.3794422477024,1487.646525736821
UFC - Ultimate Ultimate '95,1995-12-16,Joe Charles,1502.4160157317765,1523.427367870984,SUB,1,Scott Bessac,1520.0,1498.9886478607925
UFC - Ultimate Ultimate '95,1995-12-16,Dan Severn,1595.8229869611248,1611.5892280858884,SUB,1,Paul Varelans,1521.1459397204605,1505.379698595697
UFC - Ultimate Ultimate '95,1995-12-16,David Abbott,1503.3834806274842,1525.418034191277,SUB,1,Steve Jennum,1538.8499774443092,1516.8154238805164
UFC - Ultimate Ultimate '95,1995-12-16,Mark Hall,1500.1356931981034,1518.9778855158193,SUB,1,Trent Jenkins,1480.0,1461.157807682284
UFC - Ultimate Ultimate '95,1995-12-16,Marco Ruas,1535.852437883211,1555.3153476409088,SUB,1,Keith Hackney,1526.5199808977538,1507.0570711400562
UFC 8: David vs Goliath,1996-02-16,Sam Adkins,1500.0,1520.0,KO/TKO,1,Keith Mielke,1500.0,1480.0
UFC 8: David vs Goliath,1996-02-16,Don Frye,1500.0,1520.0,KO/TKO,1,Thomas Ramirez,1500.0,1480.0
UFC 8: David vs Goliath,1996-02-16,Paul Varelans,1505.379698595697,1525.0700429976578,U-DEC,1,Joe Moreira,1500.0,1480.3096555980392
UFC 8: David vs Goliath,1996-02-16,Jerry Bohlander,1500.0,1520.0,SUB,1,Scott Ferrozzo,1500.0,1480.0
UFC 8: David vs Goliath,1996-02-16,Gary Goodridge,1500.0,1520.0,KO/TKO,1,Paul Herrera,1500.0,1480.0
UFC 8: David vs Goliath,1996-02-16,Don Frye,1520.0,1540.0,KO/TKO,1,Sam Adkins,1520.0,1500.0
UFC 8: David vs Goliath,1996-02-16,Gary Goodridge,1520.0,1540.0,KO/TKO,1,Jerry Bohlander,1520.0,1500.0
UFC 8: David vs Goliath,1996-02-16,Ken Shamrock,1569.259843868797,1584.589718448205,SUB,1,Kimo Leopoldo,1486.6067415900247,1471.2768670106166
UFC 8: David vs Goliath,1996-02-16,Don Frye,1540.0,1560.0,KO/TKO,1,Gary Goodridge,1540.0,1520.0
UFC 9: Motor City Madness,1996-05-17,Dan Severn,1611.5892280858884,1630.038132461341,S-DEC,3,Ken Shamrock,1584.589718448205,1566.1408140727524
UFC 9: Motor City Madness,1996-05-17,Don Frye,1560.0,1576.5800528531277,KO/TKO,1,Amaury Bitetti,1500.0,1483.4199471468723
UFC 9: Motor City Madness,1996-05-17,Mark Hall,1518.9778855158193,1537.8865158125168,KO/TKO,1,Koji Kitao,1500.0,1481.0913697033025
UFC 9: Motor City Madness,1996-05-17,Mark Schultz,1500.0,1521.1500225556908,KO/TKO,1,Gary Goodridge,1520.0,1498.8499774443092
UFC 9: Motor City Madness,1996-05-17,Rafael Carino,1500.0,1520.0,KO/TKO,1,Matt Andersen,1500.0,1480.0
UFC 9: Motor City Madness,1996-05-17,Cal Worsham,1478.7845089606647,1498.8544779639049,KO/TKO,1,Zane Frazier,1480.0,1459.9300309967598
UFC 9: Motor City Madness,1996-05-17,Steve Nelmark,1500.0,1520.0,KO/TKO,1,Tai Bowden,1500.0,1480.0
UFC 10: The Tournament,1996-07-12,Geza Kalman,1481.1500225556908,1502.2340510562676,KO/TKO,1,Dieusel Berto,1500.0,1478.9159714994232
UFC 10: The Tournament,1996-07-12,Sam Adkins,1500.0,1518.857561339174,U-DEC,2,Felix Lee Mitchell,1480.1321799089005,1461.2746185697265
UFC 10: The Tournament,1996-07-12,Don Frye,1576.5800528531277,1594.3618371147395,KO/TKO,1,Mark Hall,1537.8865158125168,1520.104731550905
UFC 10: The Tournament,1996-07-12,Brian Johnston,1500.0,1520.0,KO/TKO,1,Scott Fiedler,1500.0,1480.0
UFC 10: The Tournament,1996-07-12,Mark Coleman,1500.0,1520.0,KO/TKO,1,Moti Horenstein,1500.0,1480.0
UFC 10: The Tournament,1996-07-12,Gary Goodridge,1498.8499774443092,1518.9161778223724,KO/TKO,1,John Campetella,1500.0,1479.9337996219367
UFC 10: The Tournament,1996-07-12,Don Frye,1594.3618371147395,1610.1454134096916,KO/TKO,1,Brian Johnston,1520.0,1504.2164237050479
UFC 10: The Tournament,1996-07-12,Mark Coleman,1520.0,1539.9376103826341,SUB,1,Gary Goodridge,1518.9161778223724,1498.9785674397383
UFC 10: The Tournament,1996-07-12,Mark Coleman,1539.9376103826341,1563.924970258428,KO/TKO,1,Don Frye,1610.1454134096916,1586.1580535338978
UFC 11: The Proving Ground,1996-09-20,Scott Ferrozzo,1480.0,1502.5996806997227,U-DEC,2,David Abbott,1525.418034191277,1502.8183534915543
UFC 11: The Proving Ground,1996-09-20,Mark Coleman,1563.924970258428,1580.5213122803111,KO/TKO,1,Brian Johnston,1504.2164237050479,1487.6200816831647
UFC 11: The Proving Ground,1996-09-20,Jerry Bohlander,1500.0,1520.0,U-DEC,1,Fabio Gurgel,1500.0,1480.0
UFC 11: The Proving Ground,1996-09-20,Roberto Traven,1500.0,1520.0,KO/TKO,1,Dave Berry,1500.0,1480.0
UFC 11: The Proving Ground,1996-09-20,Brian Johnston,1487.6200816831647,1508.332425615032,KO/TKO,1,Reza Nasri,1500.0,1479.2876560681327
UFC 11: The Proving Ground,1996-09-20,Mark Coleman,1580.5213122803111,1595.9673764731356,SUB,1,Julian Sanchez,1500.0,1484.5539358071755
UFC 11: The Proving Ground,1996-09-20,Scott Ferrozzo,1502.5996806997227,1522.4500338418559,SUB,1,Sam Fulton,1500.0,1480.1496468578669
UFC 11: The Proving Ground,1996-09-20,David Abbott,1502.8183534915543,1523.7409891771247,SUB,1,Sam Adkins,1518.857561339174,1497.9349256536036
UFC - Ultimate Ultimate '96,1996-12-07,Don Frye,1586.1580535338978,1602.6032000311989,SUB,1,David Abbott,1523.7409891771247,1507.2958426798236
UFC - Ultimate Ultimate '96,1996-12-07,David Abbott,1507.2958426798236,1528.0268270063295,KO/TKO,1,Steve Nelmark,1520.0,1499.269015673494
UFC - Ultimate Ultimate '96,1996-12-07,Don Frye,1602.6032000311989,1617.941491569341,SUB,1,Mark Hall,1520.104731550905,1504.7664400127628
UFC - Ultimate Ultimate '96,1996-12-07,Ken Shamrock,1566.1408140727524,1582.8434679343302,SUB,1,Brian Johnston,1508.332425615032,1491.6297717534542
UFC - Ultimate Ultimate '96,1996-12-07,Kimo Leopoldo,1471.2768670106166,1494.3489422662149,KO/TKO,1,Paul Varelans,1525.0700429976578,1501.9979677420595
UFC - Ultimate Ultimate '96,1996-12-07,David Abbott,1528.0268270063295,1546.3514668986606,KO/TKO,1,Cal Worsham,1498.8544779639049,1480.5298380715737
UFC - Ultimate Ultimate '96,1996-12-07,Don Frye,1617.941491569341,1631.3490747319033,SUB,1,Gary Goodridge,1498.9785674397383,1485.5709842771762
UFC - Ultimate Ultimate '96,1996-12-07,Tai Bowden,1480.0,1501.1500225556908,KO/TKO,1,Jack Nilson,1500.0,1478.8499774443092
UFC - Ultimate Ultimate '96,1996-12-07,Steve Nelmark,1499.269015673494,1519.337594965849,SUB,1,Marcus Bossett,1500.4603646724229,1480.391785380068
UFC - Ultimate Ultimate '96,1996-12-07,Mark Hall,1504.7664400127628,1522.2758450854321,KO/TKO,1,Felix Lee Mitchell,1461.2746185697265,1443.7652134970572
UFC 12: Judgement Day,1997-02-07,Mark Coleman,1595.9673764731356,1617.9223841113949,SUB,1,Dan Severn,1630.038132461341,1608.0831248230818
UFC 12: Judgement Day,1997-02-07,Vitor Belfort,1500.0,1521.2905322209992,KO/TKO,1,Scott Ferrozzo,1522.4500338418559,1501.1595016208566
UFC 12: Judgement Day,1997-02-07,Jerry Bohlander,1520.0,1538.8499774443092,SUB,1,Nick Sanzo,1500.0,1481.1500225556908
UFC 12: Judgement Day,1997-02-07,Vitor Belfort,1521.2905322209992,1540.066482438184,KO/TKO,1,Tra Telligman,1500.0,1481.2240497828152
UFC 12: Judgement Day,1997-02-07,Nick Sanzo,1481.1500225556908,1502.2340510562676,KO/TKO,1,Jackie Lee,1500.0,1478.9159714994232
UFC 12: Judgement Day,1997-02-07,Yoshiki Takahashi,1500.0,1520.0,U-DEC,2,Wallid Ismail,1500.0,1480.0
UFC 12: Judgement Day,1997-02-07,Jerry Bohlander,1538.8499774443092,1556.6228674948243,SUB,1,Rainy Martinez,1500.0,1482.2271099494849
UFC 12: Judgement Day,1997-02-07,Justin Martin,1500.0,1520.0,SUB,1,Eric Martin,1500.0,1480.0
UFC 12: Judgement Day,1997-02-07,Scott Ferrozzo,1501.1595016208566,1521.0927555899675,KO/TKO,1,Jim Mullen,1500.0,1480.0667460308891
UFC 13: The Ultimate Force,1997-05-30,Guy Mezger,1538.8499774443092,1556.6228674948243,SUB,1,Tito Ortiz,1500.0,1482.2271099494849
UFC 13: The Ultimate Force,1997-05-30,Vitor Belfort,1540.066482438184,1560.4282357677978,KO/TKO,1,David Abbott,1546.3514668986606,1525.989713569047
UFC 13: The Ultimate Force,1997-05-30,Randy Couture,1500.0,1520.0,KO/TKO,1,Steven Graham,1500.0,1480.0
UFC 13: The Ultimate Force,1997-05-30,Randy Couture,1520.0,1538.8499774443092,SUB,1,Tony Halme,1500.0,1481.1500225556908
UFC 13: The Ultimate Force,1997-05-30,Tito Ortiz,1482.2271099494849,1503.2493082739088,KO/TKO,1,Wes Albritton,1500.0,1478.977801675576
UFC 13: The Ultimate Force,1997-05-30,Enson Inoue,1500.0,1520.0,SUB,1,Royce Alger,1500.0,1480.0
UFC 13: The Ultimate Force,1997-05-30,Guy Mezger,1556.6228674948243,1572.3521912649305,U-DEC,2,Christophe Leninger,1481.274137559105,1465.5448137889987
UFC 13: The Ultimate Force,1997-05-30,Jack Nilson,1478.8499774443092,1500.065968938621,KO/TKO,1,Saeed Hosseini,1500.0,1478.7840085056882
UFC 13: The Ultimate Force,1997-05-30,Steven Graham,1480.0,1501.1500225556908,SUB,1,Dmitri Stepanov,1500.0,1478.8499774443092
UFC 14: Showdown,1997-07-27,Tony Fryklund,1500.0,1520.0,SUB,1,Donnie Chappell,1500.0,1480.0
UFC 14: Showdown,1997-07-27,Alex Hunter,1500.0,1518.8585635396682,SUB,1,Sam Fulton,1480.1496468578669,1461.2910833181986
UFC 14: Showdown,1997-07-27,Joe Moreira,1480.3096555980392,1501.4419109757027,U-DEC,2,Yuri Vaulin,1500.0,1478.8677446223364
UFC 14: Showdown,1997-07-27,Kevin Jackson,1500.0,1520.0,KO/TKO,1,Todd Butler,1500.0,1480.0
UFC 14: Showdown,1997-07-27,Mark Kerr,1500.0,1518.8499774443092,KO/TKO,1,Moti Horenstein,1480.0,1461.1500225556908
UFC 14: Showdown,1997-07-27,Dan Bobish,1500.0,1519.5182641262911,SUB,1,Brian Johnston,1491.6297717534542,1472.111507627163
UFC 14: Showdown,1997-07-27,Kevin Jackson,1520.0,1540.0,SUB,1,Tony Fryklund,1520.0,1500.0
UFC 14: Showdown,1997-07-27,Mark Kerr,1518.8499774443092,1538.8884470706605,SUB,1,Dan Bobish,1519.5182641262911,1499.4797944999398
UFC 14: Showdown,1997-07-27,Maurice Smith,1500.0,1526.5389738847953,U-DEC,3,Mark Coleman,1617.9223841113949,1591.3834102265996
UFC 15: Collision Course,1997-10-17,Maurice Smith,1526.5389738847953,1546.507355945755,SUB,1,David Abbott,1525.989713569047,1506.021331508087
UFC 15: Collision Course,1997-10-17,Mark Kerr,1538.8884470706605,1556.6591501182218,SUB,1,Dwayne Cason,1500.0,1482.2292969524387
UFC 15: Collision Course,1997-10-17,Randy Couture,1538.8499774443092,1560.0905271927318,KO/TKO,1,Vitor Belfort,1560.4282357677978,1539.1876860193752
UFC 15: Collision Course,1997-10-17,Mark Kerr,1556.6591501182218,1573.4261961503878,KO/TKO,1,Greg Stott,1500.0,1483.232953967834
UFC 15: Collision Course,1997-10-17,Dwayne Cason,1482.2292969524387,1503.2513697116756,KO/TKO,1,Houston Dorr,1500.0,1478.9779272407632
UFC 15: Collision Course,1997-10-17,Alex Hunter,1518.8585635396682,1537.7740422363927,S-DEC,1,Harry Moskowitz,1500.0,1481.0845213032756
UFC 15: Collision Course,1997-10-17,Dave Beneteau,1487.646525736821,1508.3573493535694,U-DEC,2,Carlos Barreto,1500.0,1479.2891763832517
UFC - Ultimate Japan,1997-12-21,Tra Telligman,1481.2240497828152,1502.3038294036164,SUB,1,Brad Kohler,1500.0,1478.9202203791988
UFC - Ultimate Japan,1997-12-21,David Abbott,1506.021331508087,1525.6747505023716,U-DEC,2,Yoji Anjo,1500.0,1480.3465810057155
UFC - Ultimate Japan,1997-12-21,Kazushi Sakuraba,1500.0,1500.0,Overturned,1,Marcus Silveira,1500.0,1500.0
UFC - Ultimate Japan,1997-12-21,Frank Shamrock,1500.0,1522.2924653504917,SUB,1,Kevin Jackson,1540.0,1517.7075346495083
UFC - Ultimate Japan,1997-12-21,Vitor Belfort,1539.1876860193752,1558.2810709396438,SUB,1,Joe Charles,1523.427367870984,1504.3339829507154
UFC - Ultimate Japan,1997-12-21,Kazushi Sakuraba,1500.0,1520.0,SUB,1,Marcus Silveira,1500.0,1480.0
UFC - Ultimate Japan,1997-12-21,Randy Couture,1560.0905271927318,1579.3090151311233,M-DEC,3,Maurice Smith,1546.507355945755,1527.2888680073636
UFC 16: Battle in the Bayou,1998-03-13,Tsuyoshi Kohsaka,1500.0,1519.674727650864,U-DEC,2,Kimo Leopoldo,1494.3489422662149,1474.6742146153508
UFC 16: Battle in the Bayou,1998-03-13,Frank Shamrock,1522.2924653504917,1541.0109659985385,KO/TKO,1,Igor Zinoviev,1500.0,1481.2814993519532
UFC 16: Battle in the Bayou,1998-03-13,Pat Miletich,1500.0,1520.0,SUB,1,Chris Brennan,1500.0,1480.0
UFC 16: Battle in the Bayou,1998-03-13,Jerry Bohlander,1556.6228674948243,1574.3920421148587,SUB,1,Kevin Jackson,1517.7075346495083,1499.9383600294739
UFC 16: Battle in the Bayou,1998-03-13,Pat Miletich,1520.0,1538.8499774443092,S-DEC,2,Townsend Saunders,1500.0,1481.1500225556908
UFC 16: Battle in the Bayou,1998-03-13,Mikey Burnett,1500.0,1520.0,KO/TKO,1,Eugenio Tadeu,1500.0,1480.0
UFC 16: Battle in the Bayou,1998-03-13,Chris Brennan,1480.0,1501.1500225556908,SUB,1,Courtney Turner,1500.0,1478.8499774443092
UFC 16: Battle in the Bayou,1998-03-13,Laverne Clark,1500.0,1520.0,KO/TKO,1,Josh Stuart,1500.0,1480.0
UFC 17: Redemption,1998-05-15,Chuck Liddell,1500.0,1520.0,U-DEC,1,Noe Hernandez,1500.0,1480.0
UFC 17: Redemption,1998-05-15,Andre Roberts,1500.0,1518.912212059815,U-DEC,2,Harry Moskowitz,1481.0845213032756,1462.1723092434606
UFC 17: Redemption,1998-05-15,Dan Henderson,1500.0,1520.0,U-DEC,2,Allan Goes,1500.0,1480.0
UFC 17: Redemption,1998-05-15,Carlos Newton,1500.0,1520.0,SUB,1,Bob Gilstrap,1500.0,1480.0
UFC 17: Redemption,1998-05-15,Mike van Arsdale,1500.0,1520.0,SUB,1,Joe Pardo,1500.0,1480.0
UFC 17: Redemption,1998-05-15,David Abbott,1525.6747505023716,1544.199477518102,KO/TKO,1,Hugo Duarte,1500.0,1481.4752729842696
UFC 17: Redemption,1998-05-15,Dan Henderson,1520.0,1540.0,S-DEC,2,Carlos Newton,1520.0,1500.0
UFC 17: Redemption,1998-05-15,Pete Williams,1500.0,1525.142409807526,KO/TKO,2,Mark Coleman,1591.3834102265996,1566.2410004190735
UFC 17: Redemption,1998-05-15,Frank Shamrock,1541.0109659985385,1558.6610886839558,SUB,2,Jeremy Horn,1500.0,1482.3498773145827
UFC - Ultimate Brazil,1998-10-16,Frank Shamrock,1558.6610886839558,1575.316010784962,SUB,1,John Lober,1500.0,1483.3450778989938
UFC - Ultimate Brazil,1998-10-16,Vitor Belfort,1558.2810709396438,1574.9572605581257,KO/TKO,1,Wanderlei Silva,1500.0,1483.3238103815181
UFC - Ultimate Brazil,1998-10-16,Pedro Rizzo,1500.0,1522.5306889413014,KO/TKO,1,David Abbott,1544.199477518102,1521.6687885768006
UFC - Ultimate Brazil,1998-10-16,Tsuyoshi Kohsaka,1519.674727650864,1539.9894467557378,U-DEC,2,Pete Williams,1525.142409807526,1504.8276907026523
UFC - Ultimate Brazil,1998-10-16,Ebenezer Fontes Braga,1500.0,1518.9848503994667,SUB,1,Jeremy Horn,1482.3498773145827,1463.365026915116
UFC - Ultimate Brazil,1998-10-16,Tulio Palhares,1500.0,1520.0,KO/TKO,1,Adriano Santos,1500.0,1480.0
